time,lat,lon,depth,NO3_darwin_clim
2,1.25,-162.25,5,4.2377243
2,1.25,-161.75,5,4.2466044
2,1.25,-161.25,5,4.2568293
2,1.25,-160.75,5,4.268438
2,1.25,-160.25,5,4.28373
2,1.25,-159.75,5,4.302738
2,1.25,-159.25,5,4.3274665
2,1.25,-158.75,5,4.3579006
2,1.25,-158.25,5,4.388814
2,1.25,-157.75,5,4.420215
2,1.25,-157.25,5,4.4461627
2,1.75,-179.75,5,3.554353
2,1.75,-179.25,5,3.5637143
2,1.75,-178.75,5,3.5739276
2,1.75,-178.25,5,3.5848055
2,1.75,-177.75,5,3.5963554
2,1.75,-177.25,5,3.6070158
2,1.75,-176.75,5,3.6168022
2,1.75,-176.25,5,3.626725
2,1.75,-175.75,5,3.6367874
2,1.75,-175.25,5,3.647274
2,1.75,-174.75,5,3.6581838
2,1.75,-174.25,5,3.6701965
2,1.75,-173.75,5,3.6833105
2,1.75,-173.25,5,3.6989338
2,1.75,-172.75,5,3.717064
2,1.75,-172.25,5,3.7373612
2,1.75,-171.75,5,3.7598243
2,1.75,-171.25,5,3.781206
2,1.75,-170.75,5,3.8015065
2,1.75,-170.25,5,3.8195195
2,1.75,-169.75,5,3.8352358
2,1.75,-169.25,5,3.8511267
2,1.75,-168.75,5,3.867154
2,1.75,-168.25,5,3.8843086
2,1.75,-167.75,5,3.9025588
2,1.75,-167.25,5,3.9207287
2,1.75,-166.75,5,3.9388483
2,1.75,-166.25,5,3.9563432
2,1.75,-165.75,5,3.9732559
2,1.75,-165.25,5,3.986876
2,1.75,-164.75,5,3.9972427
2,1.75,-164.25,5,4.006094
2,1.75,-163.75,5,4.0134387
2,1.75,-163.25,5,4.020328
2,1.75,-162.75,5,4.026783
2,1.75,-162.25,5,4.032088
2,1.75,-161.75,5,4.036271
2,1.75,-161.25,5,4.041501
2,1.75,-160.75,5,4.0477905
2,1.75,-160.25,5,4.0590234
2,1.75,-159.75,5,4.0752153
2,1.75,-159.25,5,4.0987263
2,1.75,-158.75,5,4.129585
2,1.75,-158.25,5,4.163197
2,1.75,-157.75,5,4.1996145
2,1.75,-157.25,5,4.2301555
2,2.25,-179.75,5,3.4259763
2,2.25,-179.25,5,3.4308352
2,2.25,-178.75,5,3.435624
2,2.25,-178.25,5,3.4406328
2,2.25,-177.75,5,3.445881
2,2.25,-177.25,5,3.4510531
2,2.25,-176.75,5,3.4561594
2,2.25,-176.25,5,3.4612763
2,2.25,-175.75,5,3.4663835
2,2.25,-175.25,5,3.4716885
2,2.25,-174.75,5,3.4771867
2,2.25,-174.25,5,3.4835768
2,2.25,-173.75,5,3.490859
2,2.25,-173.25,5,3.5003984
2,2.25,-172.75,5,3.5121953
2,2.25,-172.25,5,3.5270662
2,2.25,-171.75,5,3.5450108
2,2.25,-171.25,5,3.5636907
2,2.25,-170.75,5,3.5831115
2,2.25,-170.25,5,3.6008835
2,2.25,-169.75,5,3.617031
2,2.25,-169.25,5,3.6332183
2,2.25,-168.75,5,3.6494298
2,2.25,-168.25,5,3.6674714
2,2.25,-167.75,5,3.6873138
2,2.25,-167.25,5,3.7083902
2,2.25,-166.75,5,3.7306595
2,2.25,-166.25,5,3.7520902
2,2.25,-165.75,5,3.7726386
2,2.25,-165.25,5,3.7904258
2,2.25,-164.75,5,3.8054068
2,2.25,-164.25,5,3.8183393
2,2.25,-163.75,5,3.829171
2,2.25,-163.25,5,3.838203
2,2.25,-162.75,5,3.8453608
2,2.25,-162.25,5,3.849365
2,2.25,-161.75,5,3.850154
2,2.25,-161.25,5,3.8505914
2,2.25,-160.75,5,3.8506522
2,2.25,-160.25,5,3.8564143
2,2.25,-159.75,5,3.8678746
2,2.25,-159.25,5,3.8878567
2,2.25,-158.75,5,3.916361
2,2.25,-158.25,5,3.9498596
2,2.25,-157.75,5,3.9883676
2,2.25,-157.25,5,4.0225763
2,2.75,-179.75,5,3.321156
2,2.75,-179.25,5,3.3233166
2,2.75,-178.75,5,3.3253074
2,2.75,-178.25,5,3.3273013
2,2.75,-177.75,5,3.3293085
2,2.75,-177.25,5,3.3310773
2,2.75,-176.75,5,3.3326182
2,2.75,-176.25,5,3.3338273
2,2.75,-175.75,5,3.3347158
2,2.75,-175.25,5,3.3355615
2,2.75,-174.75,5,3.3363767
2,2.75,-174.25,5,3.33774
2,2.75,-173.75,5,3.3396716
2,2.75,-173.25,5,3.3432846
2,2.75,-172.75,5,3.3485787
2,2.75,-172.25,5,3.356576
2,2.75,-171.75,5,3.367255
2,2.75,-171.25,5,3.3795779
2,2.75,-170.75,5,3.3935313
2,2.75,-170.25,5,3.4068856
2,2.75,-169.75,5,3.4196253
2,2.75,-169.25,5,3.4325392
2,2.75,-168.75,5,3.4456103
2,2.75,-168.25,5,3.4609601
2,2.75,-167.75,5,3.4785712
2,2.75,-167.25,5,3.498998
2,2.75,-166.75,5,3.522206
2,2.75,-166.25,5,3.5452352
2,2.75,-165.75,5,3.5680444
2,2.75,-165.25,5,3.5890954
2,2.75,-164.75,5,3.6083455
2,2.75,-164.25,5,3.625775
2,2.75,-163.75,5,3.6413407
2,2.75,-163.25,5,3.6554728
2,2.75,-162.75,5,3.66814
2,2.75,-162.25,5,3.677132
2,2.75,-161.75,5,3.6824489
2,2.75,-161.25,5,3.6843734
2,2.75,-160.75,5,3.682898
2,2.75,-160.25,5,3.6847234
2,2.75,-159.75,5,3.6898232
2,2.75,-159.25,5,3.7022004
2,2.75,-158.75,5,3.721824
2,2.75,-158.25,5,3.7483852
2,2.75,-157.75,5,3.781868
2,2.75,-157.25,5,3.8155496
2,3.25,-179.75,5,3.2350874
2,3.25,-179.25,5,3.235347
2,3.25,-178.75,5,3.2357018
2,3.25,-178.25,5,3.2362642
2,3.25,-177.75,5,3.2370362
2,3.25,-177.25,5,3.2374249
2,3.25,-176.75,5,3.237433
2,3.25,-176.25,5,3.2367797
2,3.25,-175.75,5,3.2354515
2,3.25,-175.25,5,3.2337706
2,3.25,-174.75,5,3.2317212
2,3.25,-174.25,5,3.2298915
2,3.25,-173.75,5,3.2282805
2,3.25,-173.25,5,3.227785
2,3.25,-172.75,5,3.2284043
2,3.25,-172.25,5,3.230674
2,3.25,-171.75,5,3.234592
2,3.25,-171.25,5,3.2399952
2,3.25,-170.75,5,3.2469053
2,3.25,-170.25,5,3.2538862
2,3.25,-169.75,5,3.2609608
2,3.25,-169.25,5,3.2682912
2,3.25,-168.75,5,3.275875
2,3.25,-168.25,5,3.2855463
2,3.25,-167.75,5,3.2973032
2,3.25,-167.25,5,3.3125072
2,3.25,-166.75,5,3.331157
2,3.25,-166.25,5,3.3511183
2,3.25,-165.75,5,3.3723881
2,3.25,-165.25,5,3.393091
2,3.25,-164.75,5,3.4132092
2,3.25,-164.25,5,3.4320583
2,3.25,-163.75,5,3.4496243
2,3.25,-163.25,5,3.4667141
2,3.25,-162.75,5,3.4833276
2,3.25,-162.25,5,3.4978952
2,3.25,-161.75,5,3.510416
2,3.25,-161.25,5,3.5183961
2,3.25,-160.75,5,3.5218315
2,3.25,-160.25,5,3.5249605
2,3.25,-159.75,5,3.5277827
2,3.25,-159.25,5,3.534145
2,3.25,-158.75,5,3.5440505
2,3.25,-158.25,5,3.5597913
2,3.25,-157.75,5,3.5813813
2,3.25,-157.25,5,3.6064458
2,3.75,-179.75,5,3.1619146
2,3.75,-179.25,5,3.1608503
2,3.75,-178.75,5,3.15994
2,3.75,-178.25,5,3.1594915
2,3.75,-177.75,5,3.159531
2,3.75,-177.25,5,3.159445
2,3.75,-176.75,5,3.1592515
2,3.75,-176.25,5,3.1582985
2,3.75,-175.75,5,3.1565769
2,3.75,-175.25,5,3.1542583
2,3.75,-174.75,5,3.1513393
2,3.75,-174.25,5,3.1482556
2,3.75,-173.75,5,3.1450064
2,3.75,-173.25,5,3.1423137
2,3.75,-172.75,5,3.140178
2,3.75,-172.25,5,3.1387196
2,3.75,-171.75,5,3.1379395
2,3.75,-171.25,5,3.1380546
2,3.75,-170.75,5,3.139069
2,3.75,-170.25,5,3.1404
2,3.75,-169.75,5,3.1420596
2,3.75,-169.25,5,3.1439822
2,3.75,-168.75,5,3.146144
2,3.75,-168.25,5,3.14969
2,3.75,-167.75,5,3.1545825
2,3.75,-167.25,5,3.1624389
2,3.75,-166.75,5,3.1732183
2,3.75,-166.25,5,3.1863463
2,3.75,-165.75,5,3.2017756
2,3.75,-165.25,5,3.2179193
2,3.75,-164.75,5,3.234724
2,3.75,-164.25,5,3.2511349
2,3.75,-163.75,5,3.2670925
2,3.75,-163.25,5,3.2833989
2,3.75,-162.75,5,3.2999916
2,3.75,-162.25,5,3.316512
2,3.75,-161.75,5,3.3328948
2,3.75,-161.25,5,3.3459983
2,3.75,-160.75,5,3.3557703
2,3.75,-160.25,5,3.363123
2,3.75,-159.75,5,3.3680549
2,3.75,-159.25,5,3.3728774
2,3.75,-158.75,5,3.3775845
2,3.75,-158.25,5,3.3849611
2,3.75,-157.75,5,3.394994
2,3.75,-157.25,5,3.4084442
2,4.25,-179.75,5,3.0969417
2,4.25,-179.25,5,3.0951533
2,4.25,-178.75,5,3.0931652
2,4.25,-178.25,5,3.0917454
2,4.25,-177.75,5,3.0908933
2,4.25,-177.25,5,3.0904284
2,4.25,-176.75,5,3.0903497
2,4.25,-176.25,5,3.089917
2,4.25,-175.75,5,3.0891297
2,4.25,-175.25,5,3.0877004
2,4.25,-174.75,5,3.085628
2,4.25,-174.25,5,3.0829732
2,4.25,-173.75,5,3.0797353
2,4.25,-173.25,5,3.0763774
2,4.25,-172.75,5,3.0729003
2,4.25,-172.25,5,3.069476
2,4.25,-171.75,5,3.0661032
2,4.25,-171.25,5,3.063087
2,4.25,-170.75,5,3.0604258
2,4.25,-170.25,5,3.0580578
2,4.25,-169.75,5,3.0559814
2,4.25,-169.25,5,3.0539777
2,4.25,-168.75,5,3.0520458
2,4.25,-168.25,5,3.0507693
2,4.25,-167.75,5,3.0501475
2,4.25,-167.25,5,3.0511675
2,4.25,-166.75,5,3.0538285
2,4.25,-166.25,5,3.0584157
2,4.25,-165.75,5,3.0649278
2,4.25,-165.25,5,3.0730186
2,4.25,-164.75,5,3.0826907
2,4.25,-164.25,5,3.0929582
2,4.25,-163.75,5,3.1038246
2,4.25,-163.25,5,3.1157005
2,4.25,-162.75,5,3.12859
2,4.25,-162.25,5,3.1424923
2,4.25,-161.75,5,3.1574097
2,4.25,-161.25,5,3.1714976
2,4.25,-160.75,5,3.1847591
2,4.25,-160.25,5,3.195988
2,4.25,-159.75,5,3.2051852
2,4.25,-159.25,5,3.2123969
2,4.25,-158.75,5,3.21762
2,4.25,-158.25,5,3.2223408
2,4.25,-157.75,5,3.2265625
2,4.25,-157.25,5,3.2314563
2,4.75,-179.75,5,3.0356805
2,4.75,-179.25,5,3.0349207
2,4.75,-178.75,5,3.033589
2,4.75,-178.25,5,3.0323505
2,4.75,-177.75,5,3.0311813
2,4.75,-177.25,5,3.0303023
2,4.75,-176.75,5,3.0296886
2,4.75,-176.25,5,3.0290825
2,4.75,-175.75,5,3.0284598
2,4.75,-175.25,5,3.0275736
2,4.75,-174.75,5,3.026409
2,4.75,-174.25,5,3.0248458
2,4.75,-173.75,5,3.022888
2,4.75,-173.25,5,3.0206313
2,4.75,-172.75,5,3.0180767
2,4.75,-172.25,5,3.0152383
2,4.75,-171.75,5,3.012115
2,4.75,-171.25,5,3.0090294
2,4.75,-170.75,5,3.0059955
2,4.75,-170.25,5,3.0029898
2,4.75,-169.75,5,3.000034
2,4.75,-169.25,5,2.9969969
2,4.75,-168.75,5,2.9939008
2,4.75,-168.25,5,2.991217
2,4.75,-167.75,5,2.988969
2,4.75,-167.25,5,2.9875863
2,4.75,-166.75,5,2.9870875
2,4.75,-166.25,5,2.9875553
2,4.75,-165.75,5,2.9889905
2,4.75,-165.25,5,2.9912639
2,4.75,-164.75,5,2.9943762
2,4.75,-164.25,5,2.998059
2,4.75,-163.75,5,3.0023134
2,4.75,-163.25,5,3.0075936
2,4.75,-162.75,5,3.0139003
2,4.75,-162.25,5,3.0215197
2,4.75,-161.75,5,3.0304523
2,4.75,-161.25,5,3.0399287
2,4.75,-160.75,5,3.049949
2,4.75,-160.25,5,3.0595195
2,4.75,-159.75,5,3.068639
2,4.75,-159.25,5,3.076746
2,4.75,-158.75,5,3.0838394
2,4.75,-158.25,5,3.0900214
2,4.75,-157.75,5,3.0952938
2,4.75,-157.25,5,3.1000671
2,5.25,-179.75,5,2.9728277
2,5.25,-179.25,5,2.9731727
2,5.25,-178.75,5,2.9727855
2,5.25,-178.25,5,2.9721267
2,5.25,-177.75,5,2.971223
2,5.25,-177.25,5,2.9704068
2,5.25,-176.75,5,2.9697
2,5.25,-176.25,5,2.969125
2,5.25,-175.75,5,2.9686878
2,5.25,-175.25,5,2.9682589
2,5.25,-174.75,5,2.9678352
2,5.25,-174.25,5,2.9671736
2,5.25,-173.75,5,2.9662735
2,5.25,-173.25,5,2.9650922
2,5.25,-172.75,5,2.9636288
2,5.25,-172.25,5,2.9617755
2,5.25,-171.75,5,2.9595315
2,5.25,-171.25,5,2.9570959
2,5.25,-170.75,5,2.9544704
2,5.25,-170.25,5,2.9517004
2,5.25,-169.75,5,2.9487815
2,5.25,-169.25,5,2.9457183
2,5.25,-168.75,5,2.9424925
2,5.25,-168.25,5,2.9394028
2,5.25,-167.75,5,2.9364293
2,5.25,-167.25,5,2.9338362
2,5.25,-166.75,5,2.931604
2,5.25,-166.25,5,2.9297779
2,5.25,-165.75,5,2.9283385
2,5.25,-165.25,5,2.9272056
2,5.25,-164.75,5,2.9263577
2,5.25,-164.25,5,2.9258077
2,5.25,-163.75,5,2.9255333
2,5.25,-163.25,5,2.9261043
2,5.25,-162.75,5,2.927503
2,5.25,-162.25,5,2.9301322
2,5.25,-161.75,5,2.9339926
2,5.25,-161.25,5,2.9390223
2,5.25,-160.75,5,2.945222
2,5.25,-160.25,5,2.952001
2,5.25,-159.75,5,2.95936
2,5.25,-159.25,5,2.9665513
2,5.25,-158.75,5,2.9735756
2,5.25,-158.25,5,2.9799066
2,5.25,-157.75,5,2.9855466
2,5.25,-157.25,5,2.990401
2,5.75,-179.75,5,2.9085746
2,5.75,-179.25,5,2.9101279
2,5.75,-178.75,5,2.9108996
2,5.75,-178.25,5,2.9112034
2,5.75,-177.75,5,2.9110377
2,5.75,-177.25,5,2.910735
2,5.75,-176.75,5,2.9102952
2,5.75,-176.25,5,2.909954
2,5.75,-175.75,5,2.9097137
2,5.75,-175.25,5,2.9096828
2,5.75,-174.75,5,2.9098635
2,5.75,-174.25,5,2.9099355
2,5.75,-173.75,5,2.9099002
2,5.75,-173.25,5,2.90977
2,5.75,-172.75,5,2.9095457
2,5.75,-172.25,5,2.9090228
2,5.75,-171.75,5,2.908202
2,5.75,-171.25,5,2.9070265
2,5.75,-170.75,5,2.9054966
2,5.75,-170.25,5,2.9037008
2,5.75,-169.75,5,2.9016397
2,5.75,-169.25,5,2.8993971
2,5.75,-168.75,5,2.8969748
2,5.75,-168.25,5,2.8943207
2,5.75,-167.75,5,2.891438
2,5.75,-167.25,5,2.8886409
2,5.75,-166.75,5,2.8859324
2,5.75,-166.25,5,2.8833883
2,5.75,-165.75,5,2.8810086
2,5.75,-165.25,5,2.878555
2,5.75,-164.75,5,2.876027
2,5.75,-164.25,5,2.8732774
2,5.75,-163.75,5,2.8703046
2,5.75,-163.25,5,2.8677933
2,5.75,-162.75,5,2.865742
2,5.75,-162.25,5,2.864508
2,5.75,-161.75,5,2.8640885
2,5.75,-161.25,5,2.8648164
2,5.75,-160.75,5,2.8666873
2,5.75,-160.25,5,2.869689
2,5.75,-159.75,5,2.8738194
2,5.75,-159.25,5,2.8785174
2,5.75,-158.75,5,2.883782
2,5.75,-158.25,5,2.889119
2,5.75,-157.75,5,2.8945303
2,5.75,-157.25,5,2.8996422
2,6.25,-179.75,5,2.8435469
2,6.25,-179.25,5,2.8460877
2,6.25,-178.75,5,2.847784
2,6.25,-178.25,5,2.8489592
2,6.25,-177.75,5,2.8496132
2,6.25,-177.25,5,2.8500335
2,6.25,-176.75,5,2.8502204
2,6.25,-176.25,5,2.8504806
2,6.25,-175.75,5,2.8508139
2,6.25,-175.25,5,2.8514452
2,6.25,-174.75,5,2.852375
2,6.25,-174.25,5,2.8532732
2,6.25,-173.75,5,2.85414
2,6.25,-173.25,5,2.8549674
2,6.25,-172.75,5,2.8557553
2,6.25,-172.25,5,2.85634
2,6.25,-171.75,5,2.8567212
2,6.25,-171.25,5,2.856774
2,6.25,-170.75,5,2.8564982
2,6.25,-170.25,5,2.855898
2,6.25,-169.75,5,2.854973
2,6.25,-169.25,5,2.8537357
2,6.25,-168.75,5,2.852186
2,6.25,-168.25,5,2.8502636
2,6.25,-167.75,5,2.847969
2,6.25,-167.25,5,2.845501
2,6.25,-166.75,5,2.8428597
2,6.25,-166.25,5,2.8402338
2,6.25,-165.75,5,2.8376231
2,6.25,-165.25,5,2.8349285
2,6.25,-164.75,5,2.83215
2,6.25,-164.25,5,2.829146
2,6.25,-163.75,5,2.8259158
2,6.25,-163.25,5,2.8228688
2,6.25,-162.75,5,2.8200052
2,6.25,-162.25,5,2.8176615
2,6.25,-161.75,5,2.8158383
2,6.25,-161.25,5,2.8148565
2,6.25,-160.75,5,2.8147166
2,6.25,-160.25,5,2.8155713
2,6.25,-159.75,5,2.8174207
2,6.25,-159.25,5,2.81996
2,6.25,-158.75,5,2.823189
2,6.25,-158.25,5,2.8268073
2,6.25,-157.75,5,2.8308153
2,6.25,-157.25,5,2.8349414
2,6.75,-179.75,5,2.7795322
2,6.75,-179.25,5,2.7829459
2,6.75,-178.75,5,2.7854753
2,6.75,-178.25,5,2.7874784
2,6.75,-177.75,5,2.7889535
2,6.75,-177.25,5,2.7901375
2,6.75,-176.75,5,2.791026
2,6.75,-176.25,5,2.7919576
2,6.75,-175.75,5,2.79293
2,6.75,-175.25,5,2.794243
2,6.75,-174.75,5,2.7958968
2,6.75,-174.25,5,2.7975705
2,6.75,-173.75,5,2.7992642
2,6.75,-173.25,5,2.8009517
2,6.75,-172.75,5,2.8026328
2,6.75,-172.25,5,2.8041947
2,6.75,-171.75,5,2.8056371
2,6.75,-171.25,5,2.8068042
2,6.75,-170.75,5,2.8076959
2,6.75,-170.25,5,2.8082237
2,6.75,-169.75,5,2.8083882
2,6.75,-169.25,5,2.808115
2,6.75,-168.75,5,2.8074067
2,6.75,-168.25,5,2.8062134
2,6.75,-167.75,5,2.8045354
2,6.75,-167.25,5,2.8024583
2,6.75,-166.75,5,2.7999828
2,6.75,-166.25,5,2.797385
2,6.75,-165.75,5,2.7946665
2,6.75,-165.25,5,2.791877
2,6.75,-164.75,5,2.789019
2,6.75,-164.25,5,2.785987
2,6.75,-163.75,5,2.78278
2,6.75,-163.25,5,2.779543
2,6.75,-162.75,5,2.7762754
2,6.75,-162.25,5,2.7732692
2,6.75,-161.75,5,2.7705243
2,6.75,-161.25,5,2.7683222
2,6.75,-160.75,5,2.7666638
2,6.75,-160.25,5,2.7658145
2,6.75,-159.75,5,2.7657752
2,6.75,-159.25,5,2.7664883
2,6.75,-158.75,5,2.7679543
2,6.75,-158.25,5,2.7700336
2,6.75,-157.75,5,2.7727277
2,6.75,-157.25,5,2.7758725
2,7.25,-179.75,5,2.7203
2,7.25,-179.25,5,2.72417
2,7.25,-178.75,5,2.7272234
2,7.25,-178.25,5,2.729899
2,7.25,-177.75,5,2.7321696
2,7.25,-177.25,5,2.7342086
2,7.25,-176.75,5,2.7359893
2,7.25,-176.25,5,2.7377582
2,7.25,-175.75,5,2.7395084
2,7.25,-175.25,5,2.741489
2,7.25,-174.75,5,2.7436996
2,7.25,-174.25,5,2.7458935
2,7.25,-173.75,5,2.7480705
2,7.25,-173.25,5,2.7502286
2,7.25,-172.75,5,2.7523677
2,7.25,-172.25,5,2.754424
2,7.25,-171.75,5,2.7563977
2,7.25,-171.25,5,2.7581947
2,7.25,-170.75,5,2.7598152
2,7.25,-170.25,5,2.7610943
2,7.25,-169.75,5,2.7620373
2,7.25,-169.25,5,2.7624824
2,7.25,-168.75,5,2.7624512
2,7.25,-168.25,5,2.7618616
2,7.25,-167.75,5,2.7607343
2,7.25,-167.25,5,2.759116
2,7.25,-166.75,5,2.7570271
2,7.25,-166.25,5,2.7546945
2,7.25,-165.75,5,2.7521377
2,7.25,-165.25,5,2.749482
2,7.25,-164.75,5,2.7467465
2,7.25,-164.25,5,2.7439299
2,7.25,-163.75,5,2.741051
2,7.25,-163.25,5,2.7381637
2,7.25,-162.75,5,2.73528
2,7.25,-162.25,5,2.732511
2,7.25,-161.75,5,2.7298656
2,7.25,-161.25,5,2.7275896
2,7.25,-160.75,5,2.7256916
2,7.25,-160.25,5,2.7244513
2,7.25,-159.75,5,2.7238784
2,7.25,-159.25,5,2.7240877
2,7.25,-158.75,5,2.7250888
2,7.25,-158.25,5,2.7266846
2,7.25,-157.75,5,2.728882
2,7.25,-157.25,5,2.7315283
2,7.75,-179.75,5,2.6661084
2,7.75,-179.25,5,2.6702597
2,7.75,-178.75,5,2.6737316
2,7.75,-178.25,5,2.6769195
2,7.75,-177.75,5,2.6798296
2,7.75,-177.25,5,2.6825068
2,7.75,-176.75,5,2.6849527
2,7.75,-176.25,5,2.6873157
2,7.75,-175.75,5,2.6895955
2,7.75,-175.25,5,2.6920042
2,7.75,-174.75,5,2.6945417
2,7.75,-174.25,5,2.6970294
2,7.75,-173.75,5,2.6994674
2,7.75,-173.25,5,2.7019017
2,7.75,-172.75,5,2.7043326
2,7.75,-172.25,5,2.706731
2,7.75,-171.75,5,2.7090964
2,7.75,-171.25,5,2.711372
2,7.75,-170.75,5,2.713557
2,7.75,-170.25,5,2.7154183
2,7.75,-169.75,5,2.7169557
2,7.75,-169.25,5,2.7179806
2,7.75,-168.75,5,2.7184918
2,7.75,-168.25,5,2.7184227
2,7.75,-167.75,5,2.7177672
2,7.75,-167.25,5,2.7165825
2,7.75,-166.75,5,2.7148628
2,7.75,-166.25,5,2.7128422
2,7.75,-165.75,5,2.7105155
2,7.75,-165.25,5,2.7080948
2,7.75,-164.75,5,2.7055757
2,7.75,-164.25,5,2.7030544
2,7.75,-163.75,5,2.7005265
2,7.75,-163.25,5,2.6980035
2,7.75,-162.75,5,2.6954803
2,7.75,-162.25,5,2.6929867
2,7.75,-161.75,5,2.6905177
2,7.75,-161.25,5,2.6883519
2,7.75,-160.75,5,2.6864877
2,7.75,-160.25,5,2.685233
2,7.75,-159.75,5,2.684588
2,7.75,-159.25,5,2.6847072
2,7.75,-158.75,5,2.6855917
2,7.75,-158.25,5,2.6869824
2,7.75,-157.75,5,2.6888807
2,7.75,-157.25,5,2.691153
2,8.25,-179.75,5,2.6208625
2,8.25,-179.25,5,2.62502
2,8.25,-178.75,5,2.628687
2,8.25,-178.25,5,2.6321383
2,8.25,-177.75,5,2.6353743
2,8.25,-177.25,5,2.6383321
2,8.25,-176.75,5,2.6410117
2,8.25,-176.25,5,2.6435354
2,8.25,-175.75,5,2.6459033
2,8.25,-175.25,5,2.648315
2,8.25,-174.75,5,2.65077
2,8.25,-174.25,5,2.6531487
2,8.25,-173.75,5,2.6554508
2,8.25,-173.25,5,2.6578155
2,8.25,-172.75,5,2.6602426
2,8.25,-172.25,5,2.6627114
2,8.25,-171.75,5,2.6652222
2,8.25,-171.25,5,2.667706
2,8.25,-170.75,5,2.6701634
2,8.25,-170.25,5,2.672306
2,8.25,-169.75,5,2.6741343
2,8.25,-169.25,5,2.6754696
2,8.25,-168.75,5,2.676312
2,8.25,-168.25,5,2.6765857
2,8.25,-167.75,5,2.6762912
2,8.25,-167.25,5,2.6754668
2,8.25,-166.75,5,2.6741123
2,8.25,-166.25,5,2.6724606
2,8.25,-165.75,5,2.6705112
2,8.25,-165.25,5,2.668481
2,8.25,-164.75,5,2.66637
2,8.25,-164.25,5,2.66426
2,8.25,-163.75,5,2.6621509
2,8.25,-163.25,5,2.6600022
2,8.25,-162.75,5,2.6578143
2,8.25,-162.25,5,2.6556494
2,8.25,-161.75,5,2.6535072
2,8.25,-161.25,5,2.65177
2,8.25,-160.75,5,2.6504376
2,8.25,-160.25,5,2.6498291
2,8.25,-159.75,5,2.6499443
2,8.25,-159.25,5,2.6507013
2,8.25,-158.75,5,2.6521003
2,8.25,-158.25,5,2.6537726
2,8.25,-157.75,5,2.6557183
2,8.25,-157.25,5,2.6578493
2,8.75,-179.75,5,2.581545
2,8.75,-179.25,5,2.5855577
2,8.75,-178.75,5,2.5892396
2,8.75,-178.25,5,2.5927234
2,8.75,-177.75,5,2.5960088
2,8.75,-177.25,5,2.598986
2,8.75,-176.75,5,2.6016543
2,8.75,-176.25,5,2.6041386
2,8.75,-175.75,5,2.6064389
2,8.75,-175.25,5,2.6087456
2,8.75,-174.75,5,2.6110585
2,8.75,-174.25,5,2.6133242
2,8.75,-173.75,5,2.6155424
2,8.75,-173.25,5,2.6178608
2,8.75,-172.75,5,2.6202793
2,8.75,-172.25,5,2.622753
2,8.75,-171.75,5,2.6252813
2,8.75,-171.25,5,2.6277952
2,8.75,-170.75,5,2.6302943
2,8.75,-170.25,5,2.6324909
2,8.75,-169.75,5,2.634385
2,8.75,-169.25,5,2.6358259
2,8.75,-168.75,5,2.6368127
2,8.75,-168.25,5,2.6373065
2,8.75,-167.75,5,2.6373072
2,8.75,-167.25,5,2.6368423
2,8.75,-166.75,5,2.6359115
2,8.75,-166.25,5,2.6347117
2,8.75,-165.75,5,2.6332428
2,8.75,-165.25,5,2.6316924
2,8.75,-164.75,5,2.6300602
2,8.75,-164.25,5,2.6283808
2,8.75,-163.75,5,2.626654
2,8.75,-163.25,5,2.6248736
2,8.75,-162.75,5,2.6230402
2,8.75,-162.25,5,2.6213007
2,8.75,-161.75,5,2.6196551
2,8.75,-161.25,5,2.618516
2,8.75,-160.75,5,2.6178837
2,8.75,-160.25,5,2.6180234
2,8.75,-159.75,5,2.618936
2,8.75,-159.25,5,2.6202347
2,8.75,-158.75,5,2.6219196
2,8.75,-158.25,5,2.6236305
2,8.75,-157.75,5,2.6253672
2,8.75,-157.25,5,2.6271896
2,9.25,-179.75,5,2.548991
2,9.25,-179.25,5,2.552688
2,9.25,-178.75,5,2.556178
2,9.25,-178.25,5,2.559432
2,9.25,-177.75,5,2.56245
2,9.25,-177.25,5,2.5651479
2,9.25,-176.75,5,2.5675259
2,9.25,-176.25,5,2.5697422
2,9.25,-175.75,5,2.5717967
2,9.25,-175.25,5,2.5738757
2,9.25,-174.75,5,2.575979
2,9.25,-174.25,5,2.578127
2,9.25,-173.75,5,2.58032
2,9.25,-173.25,5,2.5826187
2,9.25,-172.75,5,2.5850236
2,9.25,-172.25,5,2.5874267
2,9.25,-171.75,5,2.5898275
2,9.25,-171.25,5,2.5921674
2,9.25,-170.75,5,2.5944455
2,9.25,-170.25,5,2.5964365
2,9.25,-169.75,5,2.5981402
2,9.25,-169.25,5,2.5994525
2,9.25,-168.75,5,2.6003726
2,9.25,-168.25,5,2.6009443
2,9.25,-167.75,5,2.6011672
2,9.25,-167.25,5,2.6010592
2,9.25,-166.75,5,2.6006203
2,9.25,-166.25,5,2.599966
2,9.25,-165.75,5,2.5990963
2,9.25,-165.25,5,2.598126
2,9.25,-164.75,5,2.597055
2,9.25,-164.25,5,2.595827
2,9.25,-163.75,5,2.594442
2,9.25,-163.25,5,2.5930216
2,9.25,-162.75,5,2.5915663
2,9.25,-162.25,5,2.590361
2,9.25,-161.75,5,2.5894065
2,9.25,-161.25,5,2.589059
2,9.25,-160.75,5,2.5893188
2,9.25,-160.25,5,2.5903244
2,9.25,-159.75,5,2.5920763
2,9.25,-159.25,5,2.593807
2,9.25,-158.75,5,2.595517
2,9.25,-158.25,5,2.5969892
